"customer_id","last_transaction","transactions","unique_products","revenue","total_days","days_inactive","frequency","aov","country","total_products","churn"
"13149.0","2011-11-25 13:09:00","4","76","1676.06","274 days 23:12:00","-108 days -00:19:00","68 days 17:48:00","419.0150000000000000","United Kingdom","1280",0
"13150.0","2010-08-26 10:15:00","4","7","435.02","160 days 01:12:00","348 days 02:35:00","40 days 00:18:00","108.7550000000000000","United Kingdom","170",1
"13151.0","2011-05-20 12:55:00","5","135","2511.69","424 days 03:15:00","80 days 23:55:00","84 days 19:51:00","502.3380000000000000","United Kingdom","825",1
"13152.0","2010-10-18 13:44:00","9","114","2114.98","277 days 03:43:00","294 days 23:06:00","30 days 19:04:46.666667","234.9977777777777778","United Kingdom","969",1
"13153.0","2011-12-04 12:14:00","1","15","486.22","00:00:00","-116 days -23:24:00","00:00:00","486.2200000000000000","United Kingdom","418",0
"13154.0","2011-07-18 15:21:00","5","79","997.43","591 days 06:35:00","21 days 21:29:00","118 days 06:07:00","199.4860000000000000","United Kingdom","972",1
"13155.0","2011-11-06 15:41:00","6","79","1750.18","458 days 06:11:00","-89 days -02:51:00","76 days 09:01:50","291.6966666666666667","United Kingdom","909",0
"13156.0","2010-11-19 13:09:00","3","94","1586.54","290 days 23:24:00","262 days 23:41:00","96 days 23:48:00","528.8466666666666667","United Kingdom","914",1
"13157.0","2011-10-21 13:50:00","10","173","5667.71","592 days 01:51:00","-73 days -01:00:00","59 days 04:59:06","566.7710000000000000","United Kingdom","4753",0
"13158.0","2011-09-06 11:58:00","5","70","1508.18","293 days 18:46:00","-27 days -23:08:00","58 days 18:09:12","301.6360000000000000","United Kingdom","992",0
"13159.0","2011-12-01 11:20:00","5","114","1379.75","106 days 23:36:00","-113 days -22:30:00","21 days 09:31:12","275.9500000000000000","United Kingdom","1045",0
"13160.0","2011-11-17 13:07:00","1","4","91.80","00:00:00","-100 days -00:17:00","00:00:00","91.8000000000000000","United Kingdom","56",0
"13161.0","2011-01-30 14:03:00","2","30","478.88","187 days 01:19:00","190 days 22:47:00","93 days 12:39:30","239.4400000000000000","United Kingdom","106",1
"13162.0","2011-08-09 15:59:00","19","186","9116.94","613 days 02:00:00","-03:09:00","32 days 06:25:15.789473","479.8389473684210526","United Kingdom","5668",0
"13163.0","2010-04-08 16:21:00","2","2","0.00","45 days 23:59:00","487 days 20:29:00","22 days 23:59:30","0.00000000000000000000","United Kingdom","0",1
"13164.0","2010-05-19 13:52:00","3","8","297.46","98 days 02:00:00","446 days 22:58:00","32 days 16:40:00","99.1533333333333333","United Kingdom","114",1
"13165.0","2011-10-24 15:05:00","3","47","1451.16","366 days 22:01:00","-76 days -02:15:00","122 days 07:20:20","483.7200000000000000","United Kingdom","1736",0
"13166.0","2011-03-02 14:28:00","3","55","881.68","131 days 23:59:00","159 days 22:22:00","43 days 23:59:40","293.8933333333333333","United Kingdom","525",1
"13167.0","2011-11-21 12:24:00","5","64","1125.15","371 days 23:26:00","-103 days -23:34:00","74 days 09:29:12","225.0300000000000000","United Kingdom","1007",0
"13168.0","2011-11-03 12:56:00","6","127","1866.26","505 days 21:56:00","-86 days -00:06:00","84 days 07:39:20","311.0433333333333333","United Kingdom","910",0
"13169.0","2011-10-07 12:11:00","3","16","840.08","498 days 20:13:00","-58 days -23:21:00","166 days 06:44:20","280.0266666666666667","United Kingdom","296",0
"13170.0","2011-11-13 12:19:00","1","29","116.01","00:00:00","-95 days -23:29:00","00:00:00","116.0100000000000000","United Kingdom","147",0
"13171.0","2011-12-01 15:06:00","5","37","426.81","291 days 00:50:00","-114 days -02:16:00","58 days 04:58:00","85.3620000000000000","United Kingdom","227",0
"13172.0","2010-11-04 15:10:00","1","1","69.60","00:00:00","277 days 21:40:00","00:00:00","69.6000000000000000","United Kingdom","48",1
"13173.0","2011-12-05 15:51:00","13","160","2620.50","725 days 02:59:00","-118 days -03:01:00","55 days 18:41:27.692308","201.5769230769230769","United Kingdom","1617",0
"13174.0","2011-11-23 14:35:00","12","602","9494.84","718 days 22:55:00","-106 days -01:45:00","59 days 21:54:35","791.2366666666666667","United Kingdom","4541",0
"13175.0","2010-06-03 19:13:00","4","40","793.10","181 days 07:02:00","431 days 17:37:00","45 days 07:45:30","198.2750000000000000","United Kingdom","392",1
"13176.0","2011-10-24 15:43:00","1","66","492.84","00:00:00","-76 days -02:53:00","00:00:00","492.8400000000000000","United Kingdom","453",0
"13177.0","2011-10-06 09:56:00","2","23","512.20","365 days 23:21:00","-57 days -21:06:00","182 days 23:40:30","256.1000000000000000","United Kingdom","180",0
"13178.0","2011-11-13 16:14:00","25","195","13997.89","697 days 02:14:00","-96 days -03:24:00","27 days 21:12:33.6","559.9156000000000000","United Kingdom","8749",0
"13179.0","2010-03-31 11:40:00","1","34","572.31","00:00:00","496 days 01:10:00","00:00:00","572.3100000000000000","United Kingdom","368",1
"13180.0","2010-04-11 13:37:00","1","4","86.10","00:00:00","484 days 23:13:00","00:00:00","86.1000000000000000","United Kingdom","42",1
"13181.0","2010-11-23 15:05:00","1","19","359.69","00:00:00","258 days 21:45:00","00:00:00","359.6900000000000000","United Kingdom","171",1
"13182.0","2011-10-25 13:46:00","1","11","121.18","00:00:00","-77 days -00:56:00","00:00:00","121.1800000000000000","United Kingdom","201",0
"13183.0","2011-12-02 10:30:00","18","64","7010.88","627 days 21:58:00","-114 days -21:40:00","34 days 21:13:13.333333","389.4933333333333333","United Kingdom","4001",0
"13184.0","2011-11-25 12:02:00","12","138","1648.79","275 days 18:37:00","-107 days -23:12:00","22 days 23:33:05","137.3991666666666667","United Kingdom","1662",0
"13185.0","2011-03-17 11:56:00","1","1","71.40","00:00:00","145 days 00:54:00","00:00:00","71.4000000000000000","United Kingdom","12",1
"13186.0","2011-10-31 11:40:00","5","69","1539.69","89 days 02:31:00","-82 days -22:50:00","17 days 19:42:12","307.9380000000000000","United Kingdom","804",0
"13187.0","2011-01-06 18:57:00","5","51","348.31","287 days 01:39:00","214 days 17:53:00","57 days 09:55:48","69.6620000000000000","United Kingdom","353",1
"13188.0","2011-11-28 15:28:00","1","2","114.60","00:00:00","-111 days -02:38:00","00:00:00","114.6000000000000000","United Kingdom","25",0
"13189.0","2011-11-21 10:39:00","2","29","260.68","96 days 21:27:00","-103 days -21:49:00","48 days 10:43:30","130.3400000000000000","United Kingdom","842",0
"13190.0","2010-06-13 15:47:00","4","16","518.76","188 days 03:34:00","421 days 21:03:00","47 days 00:53:30","129.6900000000000000","United Kingdom","306",1
"13191.0","2010-02-19 17:02:00","1","58","164.69","00:00:00","535 days 19:48:00","00:00:00","164.6900000000000000","United Kingdom","115",1
"13192.0","2011-09-05 14:13:00","8","135","2544.53","591 days 05:36:00","-27 days -01:23:00","73 days 21:42:00","318.0662500000000000","United Kingdom","1618",0
"13193.0","2011-10-09 14:30:00","1","22","117.88","00:00:00","-61 days -01:40:00","00:00:00","117.8800000000000000","United Kingdom","50",0
"13194.0","2011-07-27 09:01:00","2","10","472.78","285 days 21:07:00","13 days 03:49:00","142 days 22:33:30","236.3900000000000000","United Kingdom","326",1
"13195.0","2010-10-21 13:07:00","1","43","172.38","00:00:00","291 days 23:43:00","00:00:00","172.3800000000000000","United Kingdom","83",1
"13196.0","2011-11-28 13:54:00","8","141","3059.64","606 days 01:00:00","-111 days -01:04:00","75 days 18:07:30","382.4550000000000000","United Kingdom","2004",0
"13197.0","2010-04-09 09:14:00","1","19","373.01","00:00:00","487 days 03:36:00","00:00:00","373.0100000000000000","United Kingdom","204",1
"13198.0","2011-11-29 15:17:00","12","265","4912.28","424 days 01:50:00","-112 days -02:27:00","35 days 08:09:10","409.3566666666666667","United Kingdom","3438",0
"13199.0","2011-12-06 12:30:00","69","61","16404.98","731 days 02:19:00","-118 days -23:40:00","10 days 14:17:40","237.7533333333333333","United Kingdom","12010",0
"13200.0","2011-11-20 15:35:00","4","42","870.09","107 days 00:45:00","-103 days -02:45:00","26 days 18:11:15","217.5225000000000000","United Kingdom","516",0
"13201.0","2010-07-25 14:30:00","4","65","1240.61","140 days 03:29:00","379 days 22:20:00","35 days 00:52:15","310.1525000000000000","United Kingdom","1039",1
"13202.0","2010-11-26 12:05:00","8","55","1571.35","352 days 01:17:00","256 days 00:45:00","44 days 00:09:37.5","196.4187500000000000","United Kingdom","571",1
"13203.0","2011-11-30 10:45:00","11","158","2630.55","712 days 20:30:00","-112 days -21:55:00","64 days 19:19:05.454545","239.1409090909090909","United Kingdom","2407",0
"13204.0","2009-12-08 14:56:00","1","57","966.66","00:00:00","608 days 21:54:00","00:00:00","966.6600000000000000","United Kingdom","428",1
"13205.0","2010-09-22 16:26:00","1","1","2803.20","00:00:00","320 days 20:24:00","00:00:00","2803.2000000000000000","United Kingdom","256",1
"13206.0","2010-11-04 16:50:00","15","395","8280.13","332 days 03:02:00","277 days 20:00:00","22 days 03:24:08","552.0086666666666667","United Kingdom","6878",1
"13207.0","2011-11-24 14:52:00","4","10","535.86","596 days 22:15:00","-107 days -02:02:00","149 days 05:33:45","133.9650000000000000","United Kingdom","178",0
"13208.0","2011-10-12 09:54:00","10","198","1970.50","677 days 20:29:00","-63 days -21:04:00","67 days 18:50:54","197.0500000000000000","United Kingdom","1327",0
"13209.0","2011-11-09 13:54:00","16","284","8438.06","653 days 23:24:00","-92 days -01:04:00","40 days 20:57:45","527.3787500000000000","United Kingdom","5760",0
"13210.0","2011-09-07 08:18:00","1","22","353.48","00:00:00","-28 days -19:28:00","00:00:00","353.4800000000000000","United Kingdom","316",0
"13211.0","2011-11-29 14:43:00","12","100","2706.87","723 days 00:06:00","-112 days -01:53:00","60 days 06:00:30","225.5725000000000000","United Kingdom","1885",0
"13212.0","2011-11-30 15:12:00","4","128","780.58","52 days 00:24:00","-113 days -02:22:00","13 days 00:06:00","195.1450000000000000","United Kingdom","309",0
"13213.0","2011-10-14 11:42:00","14","181","3834.62","511 days 20:52:00","-65 days -22:52:00","36 days 13:29:25.714286","273.9014285714285714","United Kingdom","2952",0
"13214.0","2010-10-18 10:00:00","7","207","3264.23","228 days 19:50:00","295 days 02:50:00","32 days 16:32:51.428571","466.3185714285714286","United Kingdom","2966",1
"13215.0","2010-11-02 18:26:00","1","1","81.60","00:00:00","279 days 18:24:00","00:00:00","81.6000000000000000","United Kingdom","96",1
"13216.0","2011-03-17 12:18:00","1","5","333.74","00:00:00","145 days 00:32:00","00:00:00","333.7400000000000000","United Kingdom","297",1
"13217.0","2011-08-09 15:32:00","6","3","266.12","533 days 02:43:00","-02:42:00","88 days 20:27:10","44.3533333333333333","United Kingdom","364",0
"13218.0","2011-08-04 16:59:00","1","5","62.64","00:00:00","4 days 19:51:00","00:00:00","62.6400000000000000","United Kingdom","88",1
"13219.0","2010-03-31 14:18:00","1","11","76.23","00:00:00","495 days 22:32:00","00:00:00","76.2300000000000000","United Kingdom","11",1
"13220.0","2011-09-22 13:38:00","5","46","1336.09","497 days 03:03:00","-44 days -00:48:00","99 days 10:12:36","267.2180000000000000","United Kingdom","396",0
"13221.0","2011-04-13 16:58:00","2","62","847.41","119 days 03:34:00","117 days 19:52:00","59 days 13:47:00","423.7050000000000000","United Kingdom","244",1
"13222.0","2010-05-11 13:54:00","1","1","88.50","00:00:00","454 days 22:56:00","00:00:00","88.5000000000000000","United Kingdom","30",1
"13223.0","2011-05-23 13:03:00","6","8","969.12","464 days 23:36:00","77 days 23:47:00","77 days 11:56:00","161.5200000000000000","United Kingdom","568",1
"13224.0","2011-10-10 15:00:00","3","101","2150.85","91 days 00:50:00","-62 days -02:10:00","30 days 08:16:40","716.9500000000000000","United Kingdom","1512",0
"13225.0","2011-12-06 13:29:00","17","60","15879.27","719 days 04:20:00","-119 days -00:39:00","42 days 07:18:49.411765","934.0747058823529412","United Kingdom","7337",0
"13226.0","2011-03-11 14:35:00","2","28","312.46","120 days 00:49:00","150 days 22:15:00","60 days 00:24:30","156.2300000000000000","United Kingdom","179",1
"13227.0","2011-05-22 11:47:00","1","9","257.70","00:00:00","79 days 01:03:00","00:00:00","257.7000000000000000","United Kingdom","99",1
"13228.0","2011-09-19 14:28:00","1","2","358.00","00:00:00","-41 days -01:38:00","00:00:00","358.0000000000000000","United Kingdom","200",0
"13229.0","2011-04-28 12:07:00","1","10","160.95","00:00:00","103 days 00:43:00","00:00:00","160.9500000000000000","United Kingdom","63",1
"13230.0","2011-12-05 16:03:00","31","653","6317.22","626 days 20:01:00","-118 days -03:13:00","20 days 05:17:27.096774","203.7812903225806452","United Kingdom","3514",0
"13231.0","2010-06-11 16:53:00","1","1","-355.20","00:00:00","423 days 19:57:00","00:00:00","-355.2000000000000000","United Kingdom","-1",1
"13232.0","2011-11-27 10:39:00","7","147","1357.60","230 days 20:51:00","-109 days -21:49:00","32 days 23:33:00","193.9428571428571429","United Kingdom","778",0
"13233.0","2011-09-26 13:25:00","4","74","1176.46","619 days 23:15:00","-48 days -00:35:00","154 days 23:48:45","294.1150000000000000","United Kingdom","1604",0
"13234.0","2010-02-05 11:41:00","2","56","356.95","59 days 23:09:00","550 days 01:09:00","29 days 23:34:30","178.4750000000000000","United Kingdom","162",1
"13235.0","2011-05-12 09:48:00","2","54","101.17","16:35:00","89 days 03:02:00","08:17:30","50.5850000000000000","United Kingdom","440",1
"13236.0","2011-11-15 12:50:00","3","34","727.27","82 days 03:52:00","-98 days","27 days 09:17:20","242.4233333333333333","United Kingdom","411",0
"13237.0","2010-11-17 10:07:00","1","24","643.00","00:00:00","265 days 02:43:00","00:00:00","643.0000000000000000","United Kingdom","128",1
"13238.0","2011-11-28 15:30:00","7","24","986.73","579 days 00:28:00","-111 days -02:40:00","82 days 17:12:34.285714","140.9614285714285714","United Kingdom","440",0
"13239.0","2011-03-23 10:25:00","6","87","1579.84","240 days 20:51:00","139 days 02:25:00","40 days 03:28:30","263.3066666666666667","United Kingdom","1184",1
"13240.0","2011-09-04 14:08:00","9","160","1661.17","556 days 00:51:00","-26 days -01:18:00","61 days 18:45:40","184.5744444444444444","United Kingdom","846",0
"13241.0","2010-10-24 11:17:00","1","40","115.58","00:00:00","289 days 01:33:00","00:00:00","115.5800000000000000","United Kingdom","48",1
"13242.0","2011-08-19 12:53:00","7","19","699.40","555 days 23:41:00","-10 days -00:03:00","79 days 10:14:25.714286","99.9142857142857143","United Kingdom","350",0
"13243.0","2011-05-20 13:14:00","5","165","1278.04","428 days 00:04:00","80 days 23:36:00","85 days 14:24:48","255.6080000000000000","United Kingdom","579",1
"13244.0","2011-09-08 11:46:00","1","27","121.74","00:00:00","-29 days -22:56:00","00:00:00","121.7400000000000000","United Kingdom","38",0
"13245.0","2011-10-20 11:40:00","2","43","989.22","381 days 21:37:00","-71 days -22:50:00","190 days 22:48:30","494.6100000000000000","United Kingdom","371",0
"13246.0","2011-11-21 16:50:00","14","229","3277.68","507 days 03:14:00","-104 days -04:00:00","36 days 05:22:25.714285","234.1200000000000000","United Kingdom","2744",0
"13247.0","2011-11-22 10:59:00","4","18","501.12","64 days 23:28:00","-104 days -22:09:00","16 days 05:52:00","125.2800000000000000","United Kingdom","328",0
"13248.0","2011-08-07 12:40:00","2","25","465.68","64 days 23:35:00","2 days 00:10:00","32 days 11:47:30","232.8400000000000000","United Kingdom","305",1
"13249.0","2011-09-08 13:26:00","9","21","1608.93","592 days 01:15:00","-30 days -00:36:00","65 days 18:48:20","178.7700000000000000","United Kingdom","1246",0
"13250.0","2010-09-13 10:43:00","3","17","248.54","49 days 20:42:00","330 days 02:07:00","16 days 14:54:00","82.8466666666666667","United Kingdom","106",1
"13251.0","2010-11-02 13:20:00","1","25","252.68","00:00:00","279 days 23:30:00","00:00:00","252.6800000000000000","United Kingdom","215",1
"13252.0","2010-11-10 16:00:00","3","19","341.30","231 days 05:30:00","271 days 20:50:00","77 days 01:50:00","113.7666666666666667","United Kingdom","128",1
"13253.0","2011-07-06 10:09:00","4","73","2951.11","546 days 21:56:00","34 days 02:41:00","136 days 17:29:00","737.7775000000000000","United Kingdom","3015",1
"13254.0","2010-11-28 15:42:00","1","4","51.41","00:00:00","253 days 21:08:00","00:00:00","51.4100000000000000","United Kingdom","43",1
"13255.0","2011-12-06 10:56:00","4","26","895.61","508 days 21:36:00","-118 days -22:06:00","127 days 05:24:00","223.9025000000000000","United Kingdom","514",0
"13256.0","2011-11-25 15:57:00","1","1","0.00","00:00:00","-108 days -03:07:00","00:00:00","0.00000000000000000000","United Kingdom","12540",0
"13257.0","2010-10-08 12:27:00","3","7","117.95","8 days 21:29:00","305 days 00:23:00","2 days 23:09:40","39.3166666666666667","United Kingdom","29",1
"13258.0","2011-11-28 09:31:00","5","29","1035.18","388 days 20:46:00","-110 days -20:41:00","77 days 18:33:12","207.0360000000000000","United Kingdom","451",0
"13259.0","2011-10-09 10:48:00","9","234","1433.38","637 days 00:22:00","-60 days -21:58:00","70 days 18:42:26.666667","159.2644444444444444","United Kingdom","517",0
"13260.0","2011-10-09 13:21:00","1","8","557.62","00:00:00","-61 days -00:31:00","00:00:00","557.6200000000000000","United Kingdom","142",0
"13261.0","2011-03-16 12:22:00","2","8","944.10","17 days 01:41:00","146 days 00:28:00","8 days 12:50:30","472.0500000000000000","United Kingdom","210",1
"13262.0","2011-03-21 15:06:00","3","48","573.45","337 days 02:52:00","140 days 21:44:00","112 days 08:57:20","191.1500000000000000","United Kingdom","247",1
"13263.0","2011-12-08 13:59:00","39","507","8704.69","411 days 20:52:00","-121 days -01:09:00","10 days 13:27:29.230769","223.1971794871794872","United Kingdom","5390",0
"13264.0","2010-09-23 12:42:00","1","38","722.56","00:00:00","320 days 00:08:00","00:00:00","722.5600000000000000","United Kingdom","375",1
"13265.0","2011-10-17 15:02:00","5","66","2107.66","220 days 05:08:00","-69 days -02:12:00","44 days 01:01:36","421.5320000000000000","United Kingdom","1752",0
"13266.0","2011-11-28 14:39:00","30","154","5965.30","711 days 03:47:00","-111 days -01:49:00","23 days 16:55:34","198.8433333333333333","United Kingdom","6669",0
"13267.0","2011-12-07 11:12:00","50","153","9512.21","729 days 18:16:00","-119 days -22:22:00","14 days 14:17:07.2","190.2442000000000000","United Kingdom","4035",0
"13268.0","2011-11-22 11:51:00","15","257","3167.64","249 days 22:31:00","-104 days -23:01:00","16 days 15:54:04","211.1760000000000000","United Kingdom","3635",0
"13269.0","2011-12-08 14:53:00","30","239","8861.39","736 days 03:06:00","-121 days -02:03:00","24 days 12:54:12","295.3796666666666667","United Kingdom","6559",0
"13270.0","2010-12-08 14:53:00","1","1","1180.00","00:00:00","243 days 21:57:00","00:00:00","1180.0000000000000000","United Kingdom","400",1
"13271.0","2011-11-02 14:43:00","2","79","178.26","00:12:00","-85 days -01:53:00","00:06:00","89.1300000000000000","United Kingdom","181",0
"13272.0","2011-11-08 14:00:00","2","15","276.56","58 days 01:54:00","-91 days -01:10:00","29 days 00:57:00","138.2800000000000000","United Kingdom","96",0
"13273.0","2011-08-18 14:02:00","1","16","138.98","00:00:00","-9 days -01:12:00","00:00:00","138.9800000000000000","United Kingdom","153",0
"13274.0","2010-10-26 13:48:00","1","19","360.85","00:00:00","286 days 23:02:00","00:00:00","360.8500000000000000","United Kingdom","199",1
"13275.0","2010-11-21 12:09:00","2","48","241.66","248 days 22:04:00","261 days 00:41:00","124 days 11:02:00","120.8300000000000000","United Kingdom","140",1
"13276.0","2011-10-07 12:44:00","7","210","1918.56","578 days 22:39:00","-58 days -23:54:00","82 days 16:57:00","274.0800000000000000","United Kingdom","853",0
"13277.0","2011-11-24 09:21:00","7","10","523.30","524 days 00:36:00","-106 days -20:31:00","74 days 20:39:25.714286","74.7571428571428571","United Kingdom","382",0
"13278.0","2011-10-30 11:49:00","5","80","1428.20","569 days 23:50:00","-81 days -22:59:00","113 days 23:58:00","285.6400000000000000","United Kingdom","1355",0
"13279.0","2011-10-06 18:51:00","2","9","126.30","14 days 01:27:00","-58 days -06:01:00","7 days 00:43:30","63.1500000000000000","United Kingdom","70",0
"13280.0","2011-08-09 13:14:00","8","159","2297.13","522 days 04:07:00","-00:24:00","65 days 06:30:52.5","287.1412500000000000","United Kingdom","1493",0
"13281.0","2010-09-28 18:43:00","3","24","306.45","154 days 07:43:00","314 days 18:07:00","51 days 10:34:20","102.1500000000000000","United Kingdom","175",1
"13282.0","2011-11-21 15:33:00","7","43","1228.89","388 days 01:22:00","-104 days -02:43:00","55 days 10:28:51.428572","175.5557142857142857","United Kingdom","392",0
"13283.0","2011-10-11 09:50:00","4","19","373.36","580 days 19:14:00","-62 days -21:00:00","145 days 04:48:30","93.3400000000000000","United Kingdom","204",0
"13284.0","2011-01-21 10:25:00","2","13","196.15","8 days 01:02:00","200 days 02:25:00","4 days 00:31:00","98.0750000000000000","United Kingdom","79",1
"13285.0","2011-11-16 13:19:00","6","182","3364.59","600 days 22:53:00","-99 days -00:29:00","100 days 03:48:50","560.7650000000000000","United Kingdom","2457",0
"13286.0","2010-04-18 15:35:00","1","46","734.91","00:00:00","477 days 21:15:00","00:00:00","734.9100000000000000","United Kingdom","274",1
"13287.0","2010-05-05 13:10:00","7","46","519.67","121 days 02:27:00","460 days 23:40:00","17 days 07:12:25.714286","74.2385714285714286","United Kingdom","237",1
"13288.0","2010-09-22 16:32:00","6","7","892.16","223 days 01:33:00","320 days 20:18:00","37 days 04:15:30","148.6933333333333333","United Kingdom","376",1
"13289.0","2009-12-16 11:53:00","1","16","307.95","00:00:00","601 days 00:57:00","00:00:00","307.9500000000000000","United Kingdom","119",1
"13290.0","2010-10-05 12:43:00","3","1","-208.63","8 days 01:13:00","308 days 00:07:00","2 days 16:24:20","-69.5433333333333333","United Kingdom","-1",1
"13291.0","2011-07-07 10:36:00","11","155","3320.84","510 days 16:00:00","33 days 02:14:00","46 days 10:10:54.545454","301.8945454545454545","United Kingdom","1619",1
"13292.0","2011-11-01 10:04:00","6","55","987.79","487 days 19:28:00","-83 days -21:14:00","81 days 07:14:40","164.6316666666666667","United Kingdom","514",0
"13293.0","2010-11-12 13:28:00","7","52","1180.34","346 days 02:33:00","269 days 23:22:00","49 days 10:39:00","168.6200000000000000","United Kingdom","549",1
"13294.0","2011-06-03 08:54:00","3","93","1689.53","456 days 20:00:00","67 days 03:56:00","152 days 06:40:00","563.1766666666666667","United Kingdom","996",1
"13295.0","2010-12-15 11:21:00","9","56","1058.02","217 days 02:08:00","237 days 01:29:00","24 days 02:54:13.333333","117.5577777777777778","United Kingdom","698",1
"13296.0","2011-07-25 13:46:00","6","50","792.51","439 days 23:17:00","14 days 23:04:00","73 days 07:52:50","132.0850000000000000","United Kingdom","653",1
"13297.0","2011-12-02 09:32:00","8","108","4352.67","534 days 20:57:00","-114 days -20:42:00","66 days 20:37:07.5","544.0837500000000000","United Kingdom","2693",0
"13298.0","2011-12-08 13:11:00","1","2","360.00","00:00:00","-121 days -00:21:00","00:00:00","360.0000000000000000","United Kingdom","96",0
"13299.0","2011-03-16 12:55:00","5","56","1173.30","260 days 01:25:00","145 days 23:55:00","52 days 00:17:00","234.6600000000000000","United Kingdom","408",1
"13300.0","2011-06-28 11:59:00","5","44","1267.21","409 days 20:03:00","42 days 00:51:00","81 days 23:12:36","253.4420000000000000","United Kingdom","447",1
"13301.0","2011-08-28 11:25:00","4","75","618.09","188 days 22:12:00","-18 days -22:35:00","47 days 05:33:00","154.5225000000000000","United Kingdom","345",0
"13302.0","2011-07-07 17:56:00","2","3","159.20","371 days 05:24:00","32 days 18:54:00","185 days 14:42:00","79.6000000000000000","United Kingdom","12",1
"13303.0","2010-11-04 14:55:00","1","4","61.72","00:00:00","277 days 21:55:00","00:00:00","61.7200000000000000","United Kingdom","26",1
"13304.0","2010-12-23 14:35:00","7","59","1120.79","318 days 01:53:00","228 days 22:15:00","45 days 10:33:17.142858","160.1128571428571429","United Kingdom","688",1
"13305.0","2011-12-05 15:15:00","16","153","3754.71","635 days 00:26:00","-118 days -02:25:00","39 days 16:31:37.5","234.6693750000000000","United Kingdom","2361",0
"13306.0","2010-10-05 14:55:00","1","4","53.65","00:00:00","307 days 21:55:00","00:00:00","53.6500000000000000","United Kingdom","74",1
"13307.0","2011-08-11 17:14:00","3","15","273.34","472 days 03:46:00","-2 days -04:24:00","157 days 09:15:20","91.1133333333333333","United Kingdom","140",0
"13308.0","2011-11-17 09:31:00","5","65","1652.47","574 days 00:09:00","-99 days -20:41:00","114 days 19:13:48","330.4940000000000000","United Kingdom","1070",0
"13309.0","2011-12-02 16:34:00","6","95","1706.37","385 days 04:24:00","-115 days -03:44:00","64 days 04:44:00","284.3950000000000000","United Kingdom","1914",0
"13310.0","2011-12-01 08:23:00","8","80","1492.80","393 days 15:20:00","-113 days -19:33:00","49 days 04:55:00","186.6000000000000000","United Kingdom","804",0
"13311.0","2011-12-05 12:55:00","2","25","598.57","145 days 22:29:00","-118 days -00:05:00","72 days 23:14:30","299.2850000000000000","United Kingdom","305",0
"13312.0","2010-09-14 14:36:00","1","5","124.75","00:00:00","328 days 22:14:00","00:00:00","124.7500000000000000","United Kingdom","41",1
"13313.0","2011-11-17 16:48:00","15","106","3423.27","715 days 02:55:00","-100 days -03:58:00","47 days 16:11:40","228.2180000000000000","United Kingdom","2299",0
"13314.0","2011-12-08 12:29:00","4","55","578.66","72 days 02:09:00","-120 days -23:39:00","18 days 00:32:15","144.6650000000000000","United Kingdom","484",0
"13315.0","2010-01-19 15:34:00","1","22","310.26","00:00:00","566 days 21:16:00","00:00:00","310.2600000000000000","United Kingdom","232",1
"13316.0","2011-11-02 13:40:00","12","116","12906.93","602 days 03:39:00","-85 days -00:50:00","50 days 04:18:15","1075.5775000000000000","United Kingdom","21323",0
"13317.0","2011-10-06 19:21:00","31","222","6068.53","662 days 08:10:00","-58 days -06:31:00","21 days 08:46:46.451613","195.7590322580645161","United Kingdom","3052",0
"13318.0","2011-12-08 18:51:00","3","14","640.76","36 days 05:25:00","-121 days -06:01:00","12 days 01:48:20","213.5866666666666667","United Kingdom","304",0
"13319.0","2011-12-04 13:34:00","78","347","21706.09","727 days 22:48:00","-117 days -00:44:00","9 days 07:59:04.615384","278.2832051282051282","United Kingdom","9193",0
"13320.0","2011-09-30 12:52:00","9","98","2160.95","408 days 02:23:00","-52 days -00:02:00","45 days 08:15:53.333333","240.1055555555555556","United Kingdom","1482",0
"13321.0","2011-09-28 15:24:00","2","10","567.36","14 days 00:06:00","-50 days -02:34:00","7 days 00:03:00","283.6800000000000000","United Kingdom","372",0
"13322.0","2011-11-22 14:21:00","1","25","199.48","00:00:00","-105 days -01:31:00","00:00:00","199.4800000000000000","United Kingdom","117",0
"13323.0","2011-12-06 17:12:00","5","6","787.85","81 days 03:49:00","-119 days -04:22:00","16 days 05:33:48","157.5700000000000000","United Kingdom","175",0
"13324.0","2011-11-07 15:51:00","23","36","10421.37","531 days 05:28:00","-90 days -03:01:00","23 days 02:19:28.695652","453.1030434782608696","United Kingdom","8430",0
"13325.0","2011-09-19 10:36:00","1","12","675.30","00:00:00","-40 days -21:46:00","00:00:00","675.3000000000000000","United Kingdom","240",0
"13326.0","2010-10-03 16:00:00","1","13","281.76","00:00:00","309 days 20:50:00","00:00:00","281.7600000000000000","United Kingdom","140",1
"13327.0","2011-11-01 10:21:00","22","176","9741.03","682 days 18:46:00","-83 days -21:31:00","31 days 00:51:10.909091","442.7740909090909091","United Kingdom","4448",0
"13328.0","2011-01-27 15:22:00","1","17","1308.48","00:00:00","193 days 21:28:00","00:00:00","1308.4800000000000000","United Kingdom","680",1
"13329.0","2011-11-08 10:29:00","14","68","4977.02","703 days 18:48:00","-90 days -21:39:00","50 days 06:29:08.571428","355.5014285714285714","United Kingdom","3441",0
"13330.0","2011-09-08 12:27:00","6","80","2806.18","562 days 02:15:00","-29 days -23:37:00","93 days 16:22:30","467.6966666666666667","United Kingdom","1975",0
